IVB,2000,Summer,British Virgin Islands
DEN,1996,Summer,Denmark-1
BDI,1996,Summer,Burundi
MON,1984,Winter,Monaco
GER,1932,Winter,Germany
FRA,1900,Summer,France-3
NED,1932,Summer,Netherlands
NED,1964,Summer,Daisy
MEX,1992,Winter,Mexico-1
DJI,2012,Summer,Djibouti
CAN,1972,Winter,Canada
YUG,1968,Summer,Yugoslavia
GBR,2008,Summer,Lucky Star
ITA,1948,Summer,Legionario
YUG,1952,Winter,Yugoslavia
AFG,2004,Summer,Afghanistan
ROU,2006,Winter,Romania-2
MLT,1996,Summer,Malta
NOR,1956,Winter,Norway-2
BAH,1976,Summer,Bahamas
ALG,1972,Summer,Algeria
GBR,1912,Summer,Scotland-2
FRA,1952,Summer,Damoiselle
KOR,2002,Winter,South Korea
PAN,1928,Summer,Panama
DEN,1960,Summer,Skum
POR,2000,Summer,Portugal
VEN,2008,Summer,Venezuela
DEN,1984,Summer,Denmark
BEL,1928,Summer,Belgium
BAH,1952,Summer,Bahamas
CAM,2004,Summer,Cambodia
NGR,1988,Summer,Nigeria-1
BRN,2008,Summer,Bahrain
RUS,2014,Winter,Russia-1
IRQ,2012,Summer,Iraq
ESP,2016,Summer,Spain
GBR,1976,Winter,Great Britain-3
FRA,1936,Winter,France-1
BRA,2016,Summer,Brazil-1
FIN,1952,Summer,Teresita
LIB,1992,Summer,Lebanon
QAT,2008,Summer,Qatar
MEX,1936,Summer,Mexico
FRG,1980,Winter,West Germany-1
IRI,1956,Winter,Iran
DEN,2012,Summer,Denmark-1
BDI,2012,Summer,Burundi
URS,1988,Summer,Soviet Union
JPN,1912,Summer,Japan
KOR,2014,Winter,South Korea-1
RUS,1998,Winter,Russia-2
CIV,2012,Summer,Cote d'Ivoire
FRA,1948,Summer,Red Indian
ARG,1924,Summer,Blue Red
URU,1948,Summer,Uruguay
GBR,1968,Winter,Great Britain
GBR,1908,Summer,England-1
RUS,1994,Winter,Russia-3
COK,2016,Summer,Cook Islands
OMA,2000,Summer,Oman
GER,1960,Winter,Germany
SWE,1964,Summer,Rush VII
SWE,1928,Summer,Ingegerd
USA,1904,Summer,"Philadelphia Turngemeinde, Philadelphia"
GRE,2004,Summer,Greece
DEN,1972,Summer,Denmark
ISL,1964,Summer,Iceland
SWE,1968,Winter,Sweden
MGL,1968,Winter,Mongolia
USA,1972,Summer,United States
TCH,1928,Winter,Czechoslovakia
AUS,1956,Summer,Buraddoo
MAS,2000,Summer,Malaysia
TTO,2004,Summer,Trinidad and Tobago
DOM,2000,Summer,Dominican Republic
HON,1976,Summer,Honduras
TAN,1996,Summer,Tanzania
AUT,1964,Summer,Brigantia
GHA,1968,Summer,Ghana
CHI,2000,Summer,Chile
POL,1964,Winter,Poland-2
ISL,1996,Summer,Iceland
SUI,1998,Winter,Switzerland
JPN,2008,Summer,Japan-2
CHI,1984,Winter,Chile
LIE,1998,Winter,Liechtenstein
ISL,1968,Summer,Iceland
GRE,1992,Summer,Greece
BLR,1998,Winter,Belarus
VNM,1952,Summer,South Vietnam
GBR,1948,Summer,Gem II
FIN,1936,Summer,Bremen
ITA,2012,Summer,Italy-1
ZIM,1988,Summer,Zimbabwe
RSA,1956,Summer,South Africa
CAN,1932,Summer,Caprice
GRE,1964,Summer,Proteus II
GAB,2004,Summer,Gabon
SUI,2014,Winter,Switzerland
NEP,1972,Summer,Nepal
GER,1900,Summer,Germany
INA,2012,Summer,Indonesia
PHI,1992,Summer,Philippines
KGZ,2016,Summer,Kyrgyzstan
MAW,1992,Summer,Malawi
CZE,2016,Summer,Czech Republic-2
HON,2004,Summer,Honduras
NED,1932,Summer,Holland
LBR,2012,Summer,Liberia
LIE,2014,Winter,Liechtenstein
CRO,1992,Summer,Croatia
VNM,1956,Summer,South Vietnam
BLR,2014,Winter,Belarus
CAN,1932,Summer,Windor
NOR,1924,Winter,Norway
PLE,2000,Summer,Palestine
SRI,1984,Summer,Sri Lanka
POR,1952,Summer,Portugal
GER,1952,Summer,Germany
ARG,1928,Winter,Argentina-1
AHO,1976,Summer,Netherlands Antilles
GER,2016,Summer,Germany-1
ALG,1984,Summer,Algeria
MRI,1996,Summer,Mauritius-2
GBR,1956,Summer,Great Britain
BEL,1948,Summer,Lalage
LIE,2002,Winter,Liechtenstein
SWZ,1992,Summer,Swaziland
CUB,1900,Summer,Cuba
ROU,1992,Winter,Romania-1
MEX,1988,Winter,Mexico-2
GDR,1976,Winter,East Germany-1
FRA,1900,Summer,Martha-27
ARG,1992,Summer,Argentina
SWE,2004,Summer,Sweden
GBR,1964,Winter,Great Britain
BUL,1924,Summer,Bulgaria
FRA,1900,Summer,Alcyon-7
HUN,1952,Winter,Hungary
PNG,1976,Summer,Papua New Guinea
GBR,1976,Winter,Great Britain-1
MAD,1964,Summer,Madagascar
IRI,1992,Summer,Iran
CRO,2012,Summer,Croatia
SRI,1960,Summer,Sri Lanka
ITA,1964,Summer,Argeste
SEY,2008,Summer,Seychelles
PRK,2016,Summer,North Korea
SRI,1968,Summer,Sri Lanka
INA,2016,Summer,Indonesia-1
FRA,1900,Summer,Freia-5
NGR,1960,Summer,Nigeria
MEX,1988,Summer,Mexico
VEN,1960,Summer,Espuma del Mar
GRN,1984,Summer,Grenada
TPE,2016,Summer,Chinese Taipei
GBR,1920,Summer,Great Britain-4
BUR,2008,Summer,Burkina Faso
BIH,1994,Winter,Bosnia and Herzegovina
SEN,1994,Winter,Senegal
GDR,1976,Summer,East Germany
TOG,2014,Winter,Togo
GER,1964,Summer,Bellatrix XIII
FRA,1984,Winter,France
TTO,1976,Summer,Trinidad and Tobago
FRA,1906,Summer,Socit Nautique de Bayonne-1
FIN,1968,Winter,Finland
USA,1904,Summer,United States-2
FRA,1900,Summer,Racing Club de France
USA,1984,Summer,United States
SUI,1984,Summer,Switzerland
NED,2012,Summer,Netherlands-1
ERI,2016,Summer,Eritrea
FRA,2008,Summer,Calimucho
LCA,2004,Summer,Saint Lucia
HUN,1932,Summer,Hungary
CAF,2000,Summer,Central African Republic
UGA,1964,Summer,Uganda
CHN,1952,Summer,China
ESP,1900,Summer,Spain-1
IND,1924,Winter,India
CHI,1956,Summer,Chile
KOR,1948,Winter,South Korea
USA,2006,Winter,United States-2
USA,1984,Winter,United States-2
CAN,1952,Summer,Canada
BER,1960,Summer,Bermuda
JPN,2012,Summer,Japan-1
COD,2000,Summer,Congo (Kinshasa)
ROU,1972,Winter,Romania
BRA,1996,Summer,Brazil-2
LAO,1980,Summer,Laos
DEN,1996,Summer,Denmark
CZE,2000,Summer,Czech Republic
FRA,1980,Winter,France
GBR,1900,Summer,Great Britain
RSA,2008,Summer,South Africa
SWE,1900,Summer,Denmark/Sweden
NOR,1904,Summer,Norway
SUI,1996,Summer,Switzerland
SVK,1998,Winter,Slovakia
ARG,1936,Summer,Matrero II
AUT,2016,Summer,Austria
GER,1960,Winter,Germany-3
SUI,1968,Summer,Switzerland
ITA,1988,Winter,Italy-1
NOR,1976,Summer,Norway
GBR,1972,Summer,Great Britain-1
LIE,1968,Summer,Liechtenstein
ESA,1996,Summer,El Salvador
TUR,1948,Summer,Turkey
URS,1952,Summer,Soviet Union
CAN,2010,Winter,Canada
AND,1996,Summer,Andorra
SRI,1964,Summer,Sri Lanka
SVK,2014,Winter,Slovakia
SKN,2008,Summer,Saint Kitts and Nevis
CAN,2016,Summer,Canada-1
BEL,1932,Winter,Belgium-2
GBR,1998,Winter,Great Britain-2
POL,1980,Summer,Poland
FRA,2008,Summer,France
ISV,1992,Winter,United States Virgin Islands-1
USA,1960,Winter,United States-2
FIN,2004,Summer,Finland
BRA,1900,Summer,Brazil
NOR,1984,Winter,Norway
ARG,1976,Summer,Argentina
BER,1992,Summer,Bermuda
BRA,1976,Summer,Brazil
URU,2004,Summer,Uruguay
GBR,2014,Winter,Great Britain-2
UKR,2008,Summer,Ukraine
HUN,1960,Summer,Hungary
SUI,2004,Summer,Switzerland-2
FIN,1964,Winter,Finland
RSA,2004,Summer,South Africa
ESP,1920,Summer,Spain-2
DEN,2012,Summer,Denmark
FRA,1960,Summer,Astrid III
FIN,1912,Summer,Helsingfors R. K.
POL,2004,Summer,Poland
DMA,1996,Summer,Dominica
KOR,1980,Winter,South Korea
ALB,2016,Summer,Albania
AUT,1988,Winter,Austria-1
LUX,1964,Summer,Luxembourg
NOR,1936,Summer,Hamburg
AUS,2000,Summer,Australia-3
CGO,1972,Summer,Congo (Brazzaville)
BOL,2000,Summer,Bolivia
RUS,2006,Winter,Russia-3
PAK,1964,Summer,Pakistan
BOL,1984,Winter,Bolivia
CAN,2004,Summer,Canada-2
GBR,1960,Summer,Beaver
GDR,1968,Winter,East Germany
ARG,1956,Summer,Covunco III
POR,2004,Summer,Portugal
GER,1956,Summer,Tilly
MON,1992,Summer,Monaco
DEN,2000,Summer,Denmark-2
AUS,1948,Summer,Australia
IRQ,1980,Summer,Iraq
CAN,1952,Summer,Jet
CHI,1968,Winter,Chile
UKR,1994,Winter,Ukraine-1
GEQ,2012,Summer,Equatorial Guinea
TPE,1984,Winter,Chinese Taipei-1
NOR,1972,Winter,Norway
RUS,2010,Winter,Russia
LUX,1980,Summer,Luxembourg
AHO,2004,Summer,Netherlands Antilles
MAS,2008,Summer,Malaysia
MLI,1988,Summer,Mali
AUT,1968,Winter,Austria-2
PER,2004,Summer,Peru
BER,2016,Summer,Bermuda
CHI,2008,Summer,Chile
CUB,1972,Summer,Cuba
ALG,1992,Summer,Algeria
BRA,2008,Summer,Brazil-2
BUL,1972,Summer,Bulgaria
EST,1992,Summer,Estonia
ROU,1936,Winter,Romania
KUW,2004,Summer,Kuwait
CHI,1928,Summer,Chile
SSD,2016,Summer,South Sudan
SUI,1936,Summer,Kln
KSA,2016,Summer,Saudi Arabia
GER,2012,Summer,Germany-2
AUT,2008,Summer,Austria-2
JPN,1972,Winter,Japan-2
ZAM,2008,Summer,Zambia
KOR,2016,Summer,South Korea-2
SWE,1972,Winter,Sweden
MNE,2010,Winter,Montenegro
MAS,2004,Summer,Malaysia
CMR,1988,Summer,Cameroon
URS,1960,Summer,Nokaut II
LUX,1936,Winter,Luxembourg-2
EGY,1968,Summer,Egypt
FRA,1900,Summer,Souriceau-38
FRA,1900,Summer,Cercle Nautique de Reims-4
BEL,1952,Winter,Belgium-1
BAR,2008,Summer,Barbados
MOZ,2008,Summer,Mozambique
PNG,2000,Summer,Papua New Guinea
NOR,1936,Summer,KNS
DEN,1912,Summer,Nykjbings paa Falster
GRE,1904,Summer,Greece
FRA,1900,Summer,"Bagatelle Polo Club, Paris"
ROU,1936,Winter,Romania-1
TOG,1988,Summer,Togo
ARG,1928,Winter,Argentina-2
GRN,1992,Summer,Grenada
CGO,1964,Summer,Congo (Brazzaville)
BEL,2010,Winter,Belgium
URS,1956,Summer,Druzhba
LAO,1992,Summer,Laos
FRA,1896,Summer,France
MAD,2012,Summer,Madagascar
FRA,1992,Winter,France
RUS,2014,Winter,Russia
PUR,1984,Winter,Puerto Rico
AUT,2004,Summer,Austria-2
NOR,1928,Summer,Norway
ASA,2000,Summer,American Samoa
ARG,1924,Summer,Argentina-1
LTU,2010,Winter,Lithuania
POR,1994,Winter,Portugal
DJI,2016,Summer,Djibouti
GRE,1984,Winter,Greece
TUR,2008,Summer,Turkey
SUI,1992,Summer,Switzerland
CHN,1988,Summer,China-1
BHU,2004,Summer,Bhutan
RUS,2012,Summer,Russia-2
TPE,1996,Summer,Chinese Taipei-2
DEN,1988,Winter,Denmark
SGP,2004,Summer,Singapore
USA,1988,Winter,United States
SEN,2006,Winter,Senegal
FRA,1900,Summer,Mascaret-28
SYR,1988,Summer,Syria
NFL,1904,Summer,Newfoundland
GDR,1984,Winter,East Germany-2
MEX,1928,Winter,Mexico
ARG,1928,Summer,Argentina
RUS,1908,Summer,Russia
KOR,1998,Winter,South Korea
IND,1948,Summer,India
CUB,1932,Summer,Cuba
FIN,1956,Summer,Xantippa
TPE,1988,Winter,Chinese Taipei-2
CRT,1906,Summer,Crete
JPN,1964,Summer,Roy
JOR,1984,Summer,Jordan
AND,1988,Winter,Andorra
CYP,2008,Summer,Cyprus
LAO,2012,Summer,Laos
SRI,1996,Summer,Sri Lanka
BAH,1964,Summer,John B
KAZ,2010,Winter,Kazakhstan
BRA,1952,Summer,Bu III
GDR,1972,Summer,East Germany-1
KOR,2014,Winter,South Korea
GBR,1948,Winter,Great Britain
THA,1956,Summer,Thailand
NOR,1920,Summer,Irene
EGY,1936,Summer,Egypt
SWE,1988,Summer,Sweden-2
SWE,1932,Winter,Sweden
FRA,1900,Summer,Suzon IV-39
AUT,1976,Summer,Austria
SUI,2012,Summer,Switzerland
MDA,2000,Summer,Moldova
SWE,1956,Summer,Slaghoken II
NED,1900,Summer,Minerva Amsterdam
FRA,1952,Summer,Eissero VI
MGL,1976,Summer,Mongolia
FRA,1956,Summer,Gilliatt V
AUT,1952,Summer,Austria
POL,2012,Summer,Poland
SWE,1968,Winter,Sweden-2
ROU,2010,Winter,Romania
GDR,1984,Winter,East Germany-3
AND,2012,Summer,Andorra
RUS,2002,Winter,Russia-2
SUI,1964,Winter,Switzerland-1
AUS,2008,Summer,Australia
GBS,2000,Summer,Guinea Bissau
JPN,1984,Winter,Japan-2
BEL,1992,Winter,Belgium
CAN,1998,Winter,Canada
HUN,1924,Winter,Hungary
SWE,1984,Winter,Sweden
KEN,1998,Winter,Kenya
BLR,2008,Summer,Belarus-2
FRA,1900,Summer,Crabe I-2
SRI,2012,Summer,Sri Lanka
USA,2008,Summer,Mythilus
POR,2008,Summer,Notavel
NZL,1972,Winter,New Zealand
UKR,2008,Summer,Ukraine-1
LBA,1996,Summer,Libya
FIN,1988,Summer,Finland
SWE,2008,Summer,Sweden-2
CAN,2014,Winter,Canada
CUB,1960,Summer,Cuba
FRA,1988,Winter,France-1
AZE,2000,Summer,Azerbaijan
CAN,1992,Winter,Canada
ROU,2010,Winter,Romania-1
BEL,1900,Summer,Univ. of Brussels
POL,2008,Summer,Poland-1
FRA,1900,Summer,Alcyon-6
ROU,1936,Winter,Romania-2
GBR,2016,Summer,Great Britain-1
FIJ,2004,Summer,Fiji
BRA,1952,Summer,Escapade
TTO,1952,Summer,Trinidad and Tobago
ESA,1932,Summer,El Salvador
ITA,1906,Summer,"Marinai della nave da guerra ""Varese"""
CZE,2004,Summer,Czech Republic
MYA,1996,Summer,Myanmar
SWE,1960,Winter,Sweden
BRA,1960,Summer,Terrible
AUS,1960,Summer,Pakaria
TCH,1968,Winter,Czechoslovakia-2
COL,1968,Summer,Colombia
BOT,1988,Summer,Botswana
CHI,1924,Summer,Chile
AUS,1956,Summer,Falcon IV
NED,1976,Summer,Netherlands
LIB,1980,Summer,Lebanon
URS,1988,Winter,Soviet Union-3
FRA,1900,Summer,Societ Nautique de la Marne-1
KOR,1984,Summer,South Korea
SEN,2008,Summer,Senegal
TTO,1956,Summer,Trinidad and Tobago
HUN,1948,Summer,Hungary
GBR,1924,Summer,Great Britain-2
ISR,2010,Winter,Israel
GER,2004,Summer,Germany-1
URS,1976,Winter,Soviet Union-2
ARM,2016,Summer,Armenia
PAK,2012,Summer,Pakistan
TCH,1980,Summer,Czechoslovakia
MON,1994,Winter,Monaco
FRA,1900,Summer,Mascaret-4
ESA,1984,Summer,El Salvador
PUR,1980,Summer,Puerto Rico
BEL,1996,Summer,Belgium
FRA,1900,Summer,Ducky-16
GER,1964,Winter,Germany-1
CRC,1984,Summer,Costa Rica
ESP,1964,Summer,Spain
GUM,2012,Summer,Guam
ARG,1936,Summer,Argentina
JPN,1992,Summer,Japan-1
HON,2008,Summer,Honduras
GBS,2016,Summer,Guinea Bissau
FRA,1936,Summer,Leipzig
FRA,1924,Winter,France-1
ESP,1900,Summer,Ral-Club Barcelona
NED,1980,Summer,Netherlands
PRK,1984,Winter,North Korea
MYA,2012,Summer,Myanmar
KOR,1960,Summer,South Korea
MAR,2000,Summer,Morocco
IRL,2000,Summer,Ireland
PRK,2004,Summer,North Korea
USA,1928,Winter,United States-2
URU,1976,Summer,Uruguay
KUW,1988,Summer,Kuwait
BRA,1984,Summer,Brazil
GBR,1988,Winter,Great Britain-1
TPE,2004,Summer,Chinese Taipei
ESP,1980,Summer,Spain
GER,2008,Summer,Germany
BOH,1912,Summer,Bohemia-1
YUG,1936,Summer,Yugoslavia
URS,1964,Summer,Olen
ETH,1996,Summer,Ethiopia
LIB,2016,Summer,Lebanon
CZE,1998,Winter,Czech Republic-1
SUD,2016,Summer,Sudan
NIG,2004,Summer,Niger
ARG,1948,Summer,Antares
ETH,1980,Summer,Ethiopia
SLO,2004,Summer,Slovenia-2
KAZ,1996,Summer,Kazakhstan
YAR,1988,Summer,North Yemen
INA,2000,Summer,Indonesia-1
USA,1964,Winter,United States-3
FRA,1900,Summer,Baby-1
MAS,1992,Summer,Malaysia-2
MNE,2014,Winter,Montenegro
POL,1984,Winter,Poland
CAN,1976,Winter,Canada
CHN,1998,Winter,China
BIZ,2008,Summer,Belize
IND,1936,Summer,India
IRL,1998,Winter,Ireland-1
KUW,2008,Summer,Kuwait
AND,1976,Winter,Andorra
ITA,1972,Winter,Italy-1
ROU,2010,Winter,Romania-2
BER,1994,Winter,Bermuda
COL,1996,Summer,Colombia
GBR,2000,Summer,Great Britain-1
ESP,1948,Summer,Galerna
FIN,1936,Summer,Lynn
DJI,2000,Summer,Djibouti
AUT,1928,Winter,Austria-1
POR,2006,Winter,Portugal
CHN,1980,Winter,China
GER,2010,Winter,Germany
FRA,1900,Summer,Crocodile-13
CAM,1972,Summer,Cambodia
NEP,2012,Summer,Nepal
RSA,1960,Winter,South Africa
BAN,2016,Summer,Bangladesh
BAH,2008,Summer,Bahamas
POL,1968,Winter,Poland
BEL,2002,Winter,Belgium
NOR,1952,Summer,Pan
AUT,1964,Winter,Austria
IRQ,2000,Summer,Iraq
USA,1952,Summer,Complex II
CAN,2004,Summer,Canada-1
NGR,1980,Summer,Nigeria
NZL,1994,Winter,New Zealand
LBA,1992,Summer,Libya
ALG,1980,Summer,Algeria
CAN,2008,Summer,Pop Art
MAD,1996,Summer,Madagascar
MAW,2016,Summer,Malawi
CUB,2008,Summer,Cuba-2
BUL,1992,Summer,Bulgaria
FRA,1928,Winter,France
KAZ,1998,Winter,Kazakhstan
SAM,1992,Summer,Samoa
CAN,1960,Winter,Canada-2
ISR,1964,Summer,Israel
JAM,1994,Winter,Jamaica
BER,1936,Summer,Bermuda
DEN,2000,Summer,Denmark-1
SLO,2012,Summer,Slovenia
SGP,1952,Summer,Singapore
ISR,2002,Winter,Israel-2
URS,1980,Winter,Soviet Union
MLT,1972,Summer,Malta
KAZ,2014,Winter,Kazakhstan
CGO,2016,Summer,Congo (Brazzaville)
LIE,1960,Summer,Liechtenstein
SWE,1992,Winter,Sweden
USA,1932,Summer,Gallant
ALB,2004,Summer,Albania
FRA,1992,Summer,France-1
ROU,1998,Winter,Romania
USA,1904,Summer,United States Golf Association-3
CYP,2012,Summer,Cyprus
LIE,1972,Summer,Liechtenstein
NZL,1952,Summer,New Zealand
USA,1906,Summer,United States
TJK,2010,Winter,Tajikistan
EST,1994,Winter,Estonia
KAZ,2002,Winter,Kazakhstan
PUR,1992,Summer,Puerto Rico
USA,1936,Winter,United States-2
MEX,1988,Winter,Mexico-1
LIB,2000,Summer,Lebanon
ROU,2014,Winter,Romania
MLI,1972,Summer,Mali
CHI,2006,Winter,Chile
URS,1976,Winter,Soviet Union-3
CHN,1984,Summer,China
URS,1964,Summer,Taifun
IVB,2008,Summer,British Virgin Islands
GER,1992,Winter,Germany
NED,1992,Summer,Netherlands
NZL,2010,Winter,New Zealand
FIN,1936,Summer,Sheerio
KOR,1976,Winter,South Korea
ROU,1998,Winter,Romania-1
OMA,2004,Summer,Oman
AUT,2006,Winter,Austria-2
GER,1952,Summer,Tom Kyle
LAT,1994,Winter,Latvia-1
ROU,2002,Winter,Romania
KSA,1976,Summer,Saudi Arabia
BUL,2016,Summer,Bulgaria
IRI,1988,Summer,Iran
FRA,1900,Summer,Femur-1
ITA,1984,Winter,Italy-1
NOR,1948,Winter,Norway-1
NGR,2000,Summer,Nigeria-2
SUI,1956,Winter,Switzerland
CHI,1920,Summer,Chile
LBR,2000,Summer,Liberia
SWE,1952,Summer,Sweden
NED,1956,Winter,Netherlands
INA,1992,Summer,Indonesia-2
LIE,1956,Winter,Liechtenstein
FRA,1900,Summer,Pierre et Jean-3
SUI,1924,Summer,Switzerland-1
IND,1988,Summer,India
NOR,1912,Summer,Sonja II
POR,1912,Summer,Portugal
CAY,2012,Summer,Cayman Islands
CYP,2002,Winter,Cyprus
LUX,1928,Summer,Luxembourg
MDA,1998,Winter,Moldova
TAN,1972,Summer,Tanzania
ETH,1992,Summer,Ethiopia
FRA,1900,Summer,Societ Nautique de la Marne
BEL,1968,Summer,Belgium
SWE,1912,Summer,Sweden-3
HKG,1992,Summer,Hong Kong
CAN,1964,Winter,Canada-3
HUN,1912,Summer,Hungary-3
KOR,2004,Summer,South Korea-2
GBR,1976,Winter,Great Britain-2
TOG,1972,Summer,Togo
RWA,1996,Summer,Rwanda
MDA,2014,Winter,Moldova
VAN,1996,Summer,Vanuatu
BIH,2004,Summer,Bosnia and Herzegovina
ISL,1984,Winter,Iceland
USA,1960,Summer,Shrew II
RSA,1920,Summer,South Africa-2
GBR,1936,Summer,Paka
MAR,1968,Winter,Morocco
AUT,1972,Winter,Austria-2
NED,2008,Summer,Sunrise
NOR,1952,Summer,Encore
ARU,1996,Summer,Aruba
MDV,2012,Summer,Maldives
NOR,1920,Summer,Atlanta
OMA,2008,Summer,Oman
NOR,2000,Summer,Norway-2
LAT,2010,Winter,Latvia-1
COK,2000,Summer,Cook Islands
SVK,2006,Winter,Slovakia-1
FRA,1936,Winter,France
MLT,1936,Summer,Malta
LIB,1976,Summer,Lebanon
DEN,1960,Summer,Chok
GER,2010,Winter,Germany-3
INA,2016,Summer,Indonesia-2
NAM,2008,Summer,Namibia
LIB,1952,Summer,Lebanon
NZL,1980,Winter,New Zealand
POR,1988,Winter,Portugal-1
SUI,1936,Summer,Switzerland
SRI,1992,Summer,Sri Lanka
AUT,1904,Summer,"Philadelphia Turngemeinde, Philadelphia"
VEN,1932,Summer,Venezuela
MLI,1984,Summer,Mali
JPN,1998,Winter,Japan-2
POL,1936,Summer,Poland
BAH,1952,Summer,Yeoman
USA,2010,Winter,United States-2
IRI,2000,Summer,Iran
KOR,2008,Summer,South Korea-2
GUY,1968,Summer,Guyana
CHI,2010,Winter,Chile
KGZ,2004,Summer,Kyrgyzstan
GER,1932,Winter,Germany-1
NZL,2008,Summer,New Zealand
ROU,1968,Summer,Romania
GBR,1968,Winter,Great Britain-1
FRA,1900,Summer,Ariette-10
USA,1924,Summer,United States-2
USA,1976,Summer,United States
USA,1932,Summer,Angelita
GBR,1972,Summer,Great Britain-2
ROU,1998,Winter,Romania-2
JPN,1984,Winter,Japan-1
POL,1928,Summer,Poland
PAR,1968,Summer,Paraguay
POL,1972,Summer,Poland-2
HUN,1960,Summer,Balaton
ISV,1984,Summer,United States Virgin Islands
CAN,1964,Summer,Canada
BRA,1992,Winter,Brazil
FRA,1900,Summer,Amulet-7
RUS,2016,Summer,Russia-1
GBR,1900,Summer,Nan-2
JAM,1952,Summer,Jamaica
NOR,1912,Summer,Norway-1
MEX,2010,Winter,Mexico
TOG,1984,Summer,Togo
FRA,1972,Winter,France-1
AUS,1960,Winter,Australia
SRI,2016,Summer,Sri Lanka
MON,1988,Summer,Monaco
FIN,1948,Winter,Finland
ITA,1948,Summer,Italy
INA,2004,Summer,Indonesia-1
ROU,2002,Winter,Romania-2
PNG,1988,Summer,Papua New Guinea
JAM,1956,Summer,Jamaica
AUT,1980,Winter,Austria
CAN,1960,Summer,Scram
COL,1932,Summer,Colombia
AUS,1972,Winter,Australia
URS,1964,Summer,Soviet Union
VNM,1972,Summer,South Vietnam
NED,1908,Summer,Amstel Amsterdam
SWE,1924,Summer,Sweden
PHI,1956,Summer,Philippines
NOR,1920,Summer,Norway
DEN,2000,Summer,Denmark
ISR,1968,Summer,Israel
GER,2002,Winter,Germany
GER,1960,Winter,Germany-1
ZAM,1972,Summer,Zambia
TGA,2004,Summer,Tonga
POL,1956,Winter,Poland-2
MON,1952,Summer,Hirondelle
FRG,1988,Winter,West Germany-1
GBR,2004,Summer,Great Britain-1
NEP,1996,Summer,Nepal
CAN,1936,Winter,Canada-2
BEL,1976,Winter,Belgium
FRA,2010,Winter,France
CMR,1972,Summer,Cameroon
ITA,1988,Winter,Italy
COL,1984,Summer,Colombia
IRI,1976,Summer,Iran
LIB,1968,Winter,Lebanon
GER,1952,Summer,Paka V
KSA,2004,Summer,Saudi Arabia
GBR,1964,Winter,Great Britain-1
GBR,1960,Summer,Yeoman VII
ITA,1948,Summer,Ausonia
CAF,2008,Summer,Central African Republic
IRI,1952,Summer,Iran
GRN,2016,Summer,Grenada
AND,1984,Winter,Andorra
UKR,2010,Winter,Ukraine
TCH,1960,Winter,Czechoslovakia
PER,1956,Summer,Peru
SWE,1948,Winter,Sweden
BUL,1928,Summer,Bulgaria
MHL,2016,Summer,Marshall Islands
ROU,1996,Summer,Romania
JPN,1968,Winter,Japan
MAS,2004,Summer,Malaysia-1
IRI,1956,Summer,Iran
GRE,1994,Winter,Greece
GER,1900,Summer,Germany-1
URS,1964,Winter,Soviet Union-1
GBR,1908,Summer,Magdalen College Boat Club-1
GBR,1936,Winter,Great Britain
GER,1904,Summer,"South St Louis Turnverein, St Louis"
COM,2016,Summer,Comoros
AUT,1956,Summer,Austria
OMA,1988,Summer,Oman
ISV,1992,Winter,United States Virgin Islands-2
COL,1960,Summer,Colombia
USA,1904,Summer,"Milwaukee Turnverein, Milwaukee"
BLR,2016,Summer,Belarus
FRA,2000,Summer,France-2
BER,1988,Summer,Bermuda
DEN,1994,Winter,Denmark
BRN,2016,Summer,Bahrain
NZL,2014,Winter,New Zealand
FRG,1980,Winter,West Germany-2
TKM,1996,Summer,Turkmenistan
ISR,2016,Summer,Israel
ARM,2000,Summer,Armenia
PUR,1992,Winter,Puerto Rico-1
KIR,2008,Summer,Kiribati
NZL,1992,Winter,New Zealand
GER,2000,Summer,Germany-2
LBR,2008,Summer,Liberia
DEN,1948,Summer,Denmark
KOR,1964,Summer,South Korea
ARG,2016,Summer,Argentina-1
USA,1996,Summer,United States-2
SWE,2000,Summer,Sweden-1
IND,1920,Summer,India
GBR,1912,Summer,Thames Rowing Club
NZL,2002,Winter,New Zealand
LIB,2004,Summer,Lebanon
KOR,1988,Summer,South Korea-2
GBR,1980,Winter,Great Britain
BEL,1928,Summer,Ubu
ROU,1976,Winter,Romania
UKR,1998,Winter,Ukraine
GRE,1906,Summer,Greece-1
NED,1928,Summer,Netherlands
GBR,1912,Summer,Great Britain-2
NZL,1988,Summer,New Zealand
BER,1960,Summer,Bermudes
USA,1992,Winter,United States-3
STP,2016,Summer,Sao Tome and Principe
SUI,2010,Winter,Switzerland-2
AUT,1912,Summer,"R.-V. Germania, Leitmeritz"
LIB,1964,Winter,Lebanon
FRG,1968,Winter,West Germany-1
NOR,1900,Summer,Norway
UKR,2014,Winter,Ukraine
ALG,2000,Summer,Algeria
JAM,2008,Summer,Jamaica
ESP,1928,Summer,Spain
GBR,2008,Summer,Lancet
MEX,1964,Summer,Mexico
ITA,1968,Winter,Italy
BOL,2008,Summer,Bolivia
KOR,1972,Summer,South Korea
TKM,2012,Summer,Turkmenistan
LIE,1992,Summer,Liechtenstein
BEL,1924,Summer,Belgium-2
SEN,2010,Winter,Senegal
ARG,1948,Summer,Pampero
LAT,1998,Winter,Latvia-1
CAN,1960,Winter,Canada-1
RSA,1924,Summer,South Africa
CRO,2008,Summer,Croatia
